0.	293048.4625	100000.	100000.
0.010000000000000009	572789.025	100000.	100000.
0.020000000000000018	852526.165625	100000.	100000.
0.030000000000000027	1.4046456968750001e6	100000.	100000.
0.03999999999999998	1.8492807125000001e6	100000.	100000.
0.04999999999999999	2.7768369625000004e6	100000.	100000.
0.06	3.4496825250000004e6	100000.	100000.
0.07	4.3831289625e6	136159.91937500006	100000.
0.08000000000000002	5.611035728125e6	337866.90375000006	100000.
0.09000000000000002	6.515035790625e6	1.02690706e6	100000.
0.10000000000000003	7.663437571874999e6	1.79103684125e6	122674.12750000005
0.10999999999999993	9.10924705625e6	3.2000406381250005e6	174204.143125
0.12000000000000005	1.090988330625e7	4.706213138125e6	237515.67437500003
0.12999999999999995	1.5291481321875e7	7.681752450624999e6	554060.7837500001
0.14000000000000007	2.33170477125e7	1.5030056778749999e7	4.0228257368750004e6
0.14999999999999997	3.162824257187499e7	2.31763526225e7	9.486573471250001e6
0.1600000000000001	3.821388966562499e7	3.404348165375e7	2.1892265330625e7
0.16999999999999998	4.212582165e7	3.83867968725e7	3.0069477814999998e7
0.18	4.6790100759375e7	4.3223340013125e7	3.7233744580625005e7
0.19	5.0086605103125006e7	4.6689161013125e7	4.108236503375e7
0.2	5.277357199374999e7	4.9807514559999995e7	4.51636102525e7
0.21000000000000002	5.558421571249999e7	5.269765984125001e7	4.855287022125e7
0.22000000000000003	5.723614754062501e7	5.4501241185e7	5.0226889111875e7
0.22999999999999998	5.8595090446875e7	5.6326906169375e7	5.26606190025e7
0.24000000000000005	5.9580065759375006e7	5.765787638812501e7	5.393269647125001e7
0.25	6.01262939625e7	5.8604574606875e7	5.526808090874999e7
0.2599999999999999	6.060332272812498e7	5.9256804513125e7	5.6419428924375e7
0.27	6.0930175665625e7	5.9808921763124995e7	5.6928848018125e7
0.28000000000000014	6.108329658749999e7	6.012694056e7	5.756930553374999e7
0.29000000000000004	6.1242306556249976e7	6.0453794638124995e7	5.792854765874998e7
0.29999999999999993	6.128941893124999e7	6.0624582700625e7	5.827748537749999e7
0.31000000000000005	6.139100983749999e7	6.081598299750001e7	5.8517471736875e7
0.3200000000000002	6.1373342696875e7	6.088812752875e7	5.871034458062498e7
0.32999999999999996	6.14351794e7	6.10059107475e7	5.885757417437499e7
0.33999999999999997	6.141162207187498e7	6.1010328388124995e7	5.89606376275e7
0.35	6.144548494687499e7	6.1106029106875e7	5.9037196377500005e7
0.36	6.141603971249999e7	6.1072167372499995e7	5.9078423127500005e7
0.37	6.14484289e7	6.1122223700624995e7	5.912259268999999e7
0.38	6.1410150665625e7	6.1072165091249995e7	5.913584218999999e7
0.39	6.1433706853125006e7	6.111339070062501e7	5.9143204924375005e7
0.4	6.1385120790625e7	6.1051555138124995e7	5.9129952002500005e7
0.41000000000000003	6.142192761874998e7	6.107363763812499e7	5.913584218999999e7
0.42000000000000004	6.136892277499999e7	6.1020635075625e7	5.9115228815000005e7
0.43000000000000005	6.140131424374999e7	6.1030940622499995e7	5.9110813455625005e7
0.44000000000000006	6.1351255634375e7	6.0951437919375e7	5.9078421986875005e7
0.45000000000000007	6.136745365e7	6.098235456e7	5.907106039312499e7
0.45999999999999996	6.131444880625e7	6.0894016575625e7	5.902100292437499e7
0.46999999999999986	6.1335062181250006e7	6.0919046450625e7	5.901364018999999e7
0.48	6.129972675937499e7	6.0839540325625e7	5.899450050249999e7
0.4900000000000001	6.13070872125e7	6.084248541937501e7	5.896505412749998e7
0.5	6.127616943125e7	6.075561998187501e7	5.892235711187499e7
0.5099999999999999	6.127911338437499e7	6.0749729794375e7	5.890468997124999e7
0.52	6.123199986875e7	6.066580716937502e7	5.88634655025e7
0.5300000000000001	6.124377910312498e7	6.067316990375e7	5.884285212749998e7
0.54	6.120696999375e7	6.0571580138125e7	5.878543306499999e7
0.5499999999999999	6.121874922812498e7	6.0575996638124995e7	5.87751263775e7
0.5600000000000002	6.117310825937499e7	6.0477350825624995e7	5.872212267437499e7
0.5700000000000002	6.119666444687499e7	6.047735196625e7	5.870739834624998e7
0.5800000000000001	6.114807952499999e7	6.0378708435e7	5.864850673687499e7
0.59	6.1162801571875e7	6.036545779437501e7	5.862200659625e7
0.6	6.112893755625e7	6.0274173575624995e7	5.8579308440000005e7
0.61	6.114218933749998e7	6.026681198187501e7	5.857047544e7
0.62	6.1087714228125e7	6.016669476312501e7	5.8513055236875e7
0.63	6.112010569687498e7	6.01446111225e7	5.8462995486875005e7
0.64	6.1068572259375e7	6.0023880528749995e7	5.842766120562498e7
0.65	6.1087714228125e7	6.0010629888124995e7	5.839674114312499e7
0.66	6.1037655618750006e7	5.990609502875e7	5.835404526812499e7
0.67	6.106121180624999e7	5.9882538841249995e7	5.829073487749999e7
0.68	6.1015569696875006e7	5.976475334125e7	5.826423359625e7
0.6900000000000001	6.103765333749999e7	5.9748559888124995e7	5.8218593768125e7
0.7000000000000001	6.0989068415625e7	5.9618994013124995e7	5.8180310971250005e7
0.71	6.1005263009375e7	5.959838406e7	5.813614369e7
0.7199999999999999	6.097581663437499e7	5.947617977875e7	5.80757772525e7
0.7300000000000001	6.097876400937499e7	5.9455567544375e7	5.8038970424375005e7
0.7400000000000001	6.093606471249998e7	5.9334839231875e7	5.7983025049375e7
0.75	6.0955205540625e7	5.929655871624999e7	5.794768734625e7
0.76	6.0911035978125e7	5.9164051169374995e7	5.788143414312499e7
0.7699999999999998	6.0930175665625e7	5.9105159559999995e7	5.7840209674375e7
0.78	6.0894841384375e7	5.9015347888125e7	5.777542673687498e7
0.79	6.090220183749999e7	5.8960871638124995e7	5.773567481499998e7
0.8	6.0869811509375006e7	5.8835726825624995e7	5.766942047124999e7
0.8100000000000003	6.088895119687499e7	5.879302981e7	5.7625252049375e7
0.8200000000000001	6.0847726728125e7	5.8661994809999995e7	5.7541329424375e7
0.8300000000000001	6.086981036875e7	5.86266582475e7	5.746624208062498e7
0.8400000000000001	6.0807973665625e7	5.849414956e7	5.7420598830625e7
0.8499999999999999	6.0830058446875e7	5.843378540375e7	5.735581817437499e7
0.8600000000000001	6.079472302499998e7	5.8317472450624995e7	5.727778573687499e7
0.8700000000000001	6.0806502259375006e7	5.8262996200624995e7	5.722625458062499e7
0.8800000000000001	6.0777055884375e7	5.814521184125e7	5.711435926812499e7
0.8900000000000003	6.078441747812498e7	5.8080431184999995e7	5.703779937749999e7
0.9000000000000001	6.075349855625e7	5.7961173138125e7	5.694504261187499e7
0.9099999999999999	6.076233155625e7	5.7918476122499995e7	5.6875845455625005e7
0.9199999999999999	6.071668944687499e7	5.778007952875e7	5.6766892955625e7
0.9299999999999999	6.073730396249999e7	5.773001977875e7	5.666235923687499e7
0.9399999999999997	6.0715218040625006e7	5.7591623184999995e7	5.6548991377500005e7
0.95	6.072994122812499e7	5.755039871625e7	5.646801498687499e7
0.96	6.069607835312499e7	5.7398748059999995e7	5.633108979937499e7
0.97	6.072405218125e7	5.7366358872499995e7	5.620594384625e7
0.9800000000000002	6.0687245353125e7	5.722354577874999e7	5.609404739312499e7
0.99	6.070785644687499e7	5.716317934125e7	5.598362576812501e7
1.	6.0684300259375006e7	5.7026255294375e7	5.583197625249999e7
1.01	6.0694606946875e7	5.698355827875001e7	5.569799501812499e7
1.0199999999999998	6.0668104525e7	5.6837801231875e7	5.554634778374999e7
1.03	6.0699023446875e7	5.677154574750001e7	5.543150737749998e7
1.04	6.066074293125e7	5.6637565653749995e7	5.53004723775e7
1.05	6.0685771665625e7	5.659781259124999e7	5.5167963690000005e7
1.0600000000000003	6.065632529062499e7	5.6459415997499995e7	5.5028094549375e7
1.07	6.06739947125e7	5.640199579437501e7	5.4889697955625e7
1.08	6.064749229062501e7	5.626359920062501e7	5.4730687986875e7
1.09	6.0663688025e7	5.620470531e7	5.4596709033750005e7
1.0999999999999999	6.063571419687498e7	5.6061891075625e7	5.4453893658750005e7
1.11	6.0651909931250006e7	5.6007414825625e7	5.4314024518125005e7
1.12	6.061657336874999e7	5.584987854437501e7	5.4140291361875e7
1.1300000000000001	6.0625407509375e7	5.5788040700625e7	5.40107266275e7
1.1400000000000003	6.0598906228125006e7	5.5642282513125e7	5.385466289312501e7
1.1500000000000001	6.0612158009375e7	5.5586334856874995e7	5.3732460893125e7
1.16	6.058712813437499e7	5.5437631575624995e7	5.3561672830625e7
1.17	6.060626668124999e7	5.5365489325624995e7	5.3420332283750005e7
1.18	6.0563570806250006e7	5.5219729997499995e7	5.3256904674375e7
1.1899999999999997	6.0570931259375e7	5.515053056000001e7	5.311409044e7
1.2	6.054443111874999e7	5.499446682562501e7	5.2938887018125e7
1.21	6.0550320165625006e7	5.4928212481874995e7	5.2815211330625005e7
1.22	6.0520873790625e7	5.4786870794375e7	5.2637061674375005e7
1.2300000000000002	6.053854093125e7	5.4694114028749995e7	5.2498662799375005e7
1.24	6.051056596250001e7	5.4543939341249995e7	5.2313153830625005e7
1.25	6.052381888437499e7	5.448504773187501e7	5.216297686187501e7
1.26	6.048701091562499e7	5.4326037763124995e7	5.198335465875001e7
1.2699999999999998	6.0501734103125e7	5.4258312013125e7	5.1824344690000005e7
